Time	Amplitude(Raw)		Time	Amplitude(windowed)		Hz	PSD		Time	Amplitude(denoised)
0.282959	4.9078		0.282959	2.95949		1159	8.12149		0.282959	0.243299
0.283203	-1.18209		0.283203	-0.713708		1160	0.382697		0.283203	0.353185
0.283447	1.74454		0.283447	1.05461		1161	4.46283		0.283447	0.463069
0.283691	0.441069		0.283691	0.266965		1162	0.938985		0.283691	0.569801
0.283936	5.07209		0.283936	3.07378		1163	0.0863065		0.283936	0.670265
0.28418	2.31927		0.28418	1.40726		1164	2.77737		0.28418	0.761478
0.284424	-1.06782		0.284424	-0.648718		1165	3.24071		0.284424	0.840692
0.284668	2.71044		0.284668	1.64867		1166	0.303047		0.284668	0.905486
0.284912	4.78189		0.284912	2.91225		1167	1.17663		0.284912	0.953841
0.285156	1.83556		0.285156	1.11926		1168	4.30573		0.285156	0.98421
0.2854	-1.57072		0.2854	-0.958944		1169	5.64699		0.2854	0.995573
0.285645	0.090442		0.285645	0.0552836		1170	1.12813		0.285645	0.987466
0.285889	6.02501		0.285889	3.68735		1171	0.407683		0.285889	0.96
0.286133	2.06652		0.286133	1.26627		1172	1.2336		0.286133	0.913858
0.286377	3.61037		0.286377	2.21498		1173	1.4504		0.286377	0.850274
0.286621	8.98952		0.286621	5.52181		1174	0.747908		0.286621	0.770989
0.286865	-1.86502		0.286865	-1.14698		1175	0.0845218		0.286865	0.678203
0.287109	-1.75201		0.287109	-1.07879		1176	0.722321		0.287109	0.574494
0.287354	1.62357		0.287354	1.00092		1177	2.02552		0.287354	0.462741
0.287598	-1.07802		0.287598	-0.66539		1178	1.95221		0.287598	0.346027
0.287842	4.34163		0.287842	2.68305		1179	1.1683		0.287842	0.22754
0.288086	2.88745		0.288086	1.78654		1180	2.76622		0.288086	0.11047
0.28833	-1.27128		0.28833	-0.787522		1181	15.6837		0.28833	-0.0020951
0.288574	-3.07803		0.288574	-1.90904		1182	8.72645		0.288574	-0.107267
0.288818	-3.58392		0.288818	-2.22547		1183	0.819665		0.288818	-0.202452
0.289062	-3.86527		0.289062	-2.40306		1184	0.470774		0.289062	-0.285429
0.289307	2.84812		0.289307	1.77281		1185	4.28307		0.289307	-0.354423
0.289551	2.25113		0.289551	1.40289		1186	7.67671		0.289551	-0.408156
0.289795	4.02832		0.289795	2.51341		1187	4.76184		0.289795	-0.445885
0.290039	3.60841		0.290039	2.2541		1188	0.825203		0.290039	-0.467421
0.290283	-3.80374		0.290283	-2.37894		1189	1.84146		0.290283	-0.473129
0.290527	-3.55509		0.290527	-2.22607		1190	0.637773		0.290527	-0.463907
0.290771	1.1672		0.290771	0.731723		1191	5.90926		0.290771	-0.441155
0.291016	0.35915		0.291016	0.22542		1192	4.71344		0.291016	-0.406715
0.29126	1.91227		0.29126	1.20165		1193	1.67007		0.29126	-0.362805
0.291504	-2.78217		0.291504	-1.75035		1194	1.23337		0.291504	-0.311938
0.291748	2.60405		0.291748	1.64022		1195	2.98269		0.291748	-0.256832
0.291992	-0.118979		0.291992	-0.07503		1196	1.11827		0.291992	-0.20031
0.292236	0.901861		0.292236	0.569393		1197	0.492528		0.292236	-0.145201
0.29248	-0.00232396		0.29248	-0.00146896		1198	1.31079		0.29248	-0.0942378
0.292725	-1.13554		0.292725	-0.718611		1199	2.75941		0.292725	-0.0499592
0.292969	-0.0273084		0.292969	-0.0173019		1200	0.16313		0.292969	-0.0146209
0.293213	-4.58639		0.293213	-2.90921		1201	0.834418		0.293213	0.00988598
0.293457	-0.995254		0.293457	-0.632037		1202	0.857496		0.293457	0.0221031
0.293701	3.93692		0.293701	2.50305		1203	1.48112		0.293701	0.0210578
0.293945	0.00432299		0.293945	0.0027517		1204	4.11183		0.293945	0.00629874
0.294189	-0.432816		0.294189	-0.275819		1205	1.44806		0.294189	-0.0220852
0.294434	4.60938		0.294434	2.9408		1206	3.49987		0.294434	-0.0634661
0.294678	-1.89191		0.294678	-1.20844		1207	1.76456		0.294678	-0.116696
0.294922	-5.79204		0.294922	-3.70388		1208	1.72326		0.294922	-0.180144
0.295166	2.53162		0.295166	1.62078		1209	0.397215		0.295166	-0.251752
0.29541	-5.39721		0.29541	-3.45934		1210	0.306181		0.29541	-0.329101
0.295654	-0.944286		0.295654	-0.605935		1211	1.34151		0.295654	-0.409494
0.295898	-1.99262		0.295898	-1.2801		1212	0.365386		0.295898	-0.490049
0.296143	0.985361		0.296143	0.633742		1213	1.55269		0.296143	-0.567795
0.296387	0.199187		0.296387	0.128255		1214	1.72133		0.296387	-0.639778
0.296631	-0.322084		0.296631	-0.207624		1215	2.94007		0.296631	-0.703155
0.296875	-0.837146		0.296875	-0.540261		1216	0.910932		0.296875	-0.755302
0.297119	-5.43169		0.297119	-3.50938		1217	0.0625376		0.297119	-0.793897
0.297363	-1.67483		0.297363	-1.08333		1218	1.70572		0.297363	-0.817008
0.297607	0.28928		0.297607	0.187326		1219	3.16157		0.297607	-0.823159
0.297852	1.62673		0.297852	1.0546		1220	1.41386		0.297852	-0.811384
0.298096	-3.30157		0.298096	-2.1428		1221	0.343801		0.298096	-0.781264
0.29834	-2.92915		0.29834	-1.90324		1222	0.077442		0.29834	-0.732948
0.298584	3.39312		0.298584	2.20719		1223	0.437545		0.298584	-0.667151
0.298828	3.1867		0.298828	2.07525		1224	0.271807		0.298828	-0.585136
0.299072	0.10118		0.299072	0.0659646		1225	2.90755		0.299072	-0.488676
0.299316	1.76172		0.299316	1.14984		1226	4.44121		0.299316	-0.38
0.299561	1.26716		0.299561	0.827977		1227	1.83759		0.299561	-0.261728
0.299805	0.685369		0.299805	0.44833		1228	0.622883		0.299805	-0.136782
0.300049	1.15648		0.300049	0.757348		1229	0.331636		0.300049	-0.00829775
0.300293	1.28478		0.300293	0.842303		1230	0.930324		0.300293	0.120476
0.300537	-7.37138		0.300537	-4.83807		1231	0.812388		0.300537	0.246281
0.300781	-0.126417		0.300781	-0.0830635		1232	1.84919		0.300781	0.365951
0.301025	1.03743		0.301025	0.682408		1233	0.910979		0.301025	0.476516
0.30127	2.94453		0.30127	1.93902		1234	1.48317		0.30127	0.575295
0.301514	1.10407		0.301514	0.727852		1235	1.61361		0.301514	0.659979
0.301758	1.41689		0.301758	0.935108		1236	5.36001		0.301758	0.728702
0.302002	5.4048		0.302002	3.57094		1237	4.73911		0.302002	0.780103
0.302246	1.84576		0.302246	1.22083		1238	3.21209		0.302246	0.813362
0.30249	6.33604		0.30249	4.1954		1239	5.86336		0.30249	0.828223
0.302734	1.10809		0.302734	0.734524		1240	1.71004		0.302734	0.825001
0.302979	-0.0973917		0.302979	-0.0646291		1241	0.739909		0.302979	0.80456
0.303223	-1.27684		0.303223	-0.848236		1242	1.48909		0.303223	0.768285
0.303467	0.300299		0.303467	0.199714		1243	2.82958		0.303467	0.718031
0.303711	5.06324		0.303711	3.37097		1244	1.73845		0.303711	0.656051
0.303955	-2.69936		0.303955	-1.79912		1245	0.760387		0.303955	0.584925
0.304199	0.419151		0.304199	0.279666		1246	6.79632		0.304199	0.50746
0.304443	-2.6843		0.304443	-1.79296		1247	8.61792		0.304443	0.426605
0.304688	3.86157		0.304688	2.5821		1248	8.73321		0.304688	0.345336
0.304932	-1.19226		0.304932	-0.798081		1249	1.09089		0.304932	0.266565
0.305176	1.03743		0.305176	0.695192		1250	7.47139		0.305176	0.193036
0.30542	-1.34591		0.30542	-0.902877		1251	14.1469		0.30542	0.127229
0.305664	-1.42468		0.305664	-0.956746		1252	2.26396		0.305664	0.0712827
0.305908	-1.30443		0.305908	-0.876932		1253	0.125698		0.305908	0.0269179
0.306152	-1.54159		0.306152	-1.03748		1254	2.17866		0.306152	-0.00461807
0.306396	1.72511		0.306396	1.16223		1255	4.38629		0.306396	-0.022592
0.306641	-4.14643		0.306641	-2.79648		1256	2.564		0.306641	-0.0268079
0.306885	1.11252		0.306885	0.751118		1257	3.57869		0.306885	-0.0176109
0.307129	-1.61055		0.307129	-1.08852		1258	4.50317		0.307129	0.00412694
0.307373	-0.12004		0.307373	-0.0812175		1259	4.20346		0.307373	0.0370398
0.307617	0.73355		0.307617	0.496835		1260	3.47075		0.307617	0.0793175
0.307861	2.06928		0.307861	1.40301		1261	1.34393		0.307861	0.128771
0.308105	0.292958		0.308105	0.198841		1262	0.968082		0.308105	0.182912
0.30835	0.821931		0.30835	0.558463		1263	0.518023		0.30835	0.239038
0.308594	4.05218		0.308594	2.75616		1264	1.97258		0.308594	0.294334
0.308838	2.51091		0.308838	1.70964		1265	1.61522		0.308838	0.345969
0.309082	0.562841		0.309082	0.383632		1266	0.557368		0.309082	0.391201
0.309326	-3.34346		0.309326	-2.28129		1267	2.87064		0.309326	0.427469
0.30957	0.870844		0.30957	0.59481		1268	1.84392		0.30957	0.452494
0.309814	-1.942		0.309814	-1.32782		1269	1.42193		0.309814	0.464355
0.310059	5.12823		0.310059	3.51004		1270	1.01926		0.310059	0.461567
0.310303	2.27213		0.310303	1.55679		1271	0.55527		0.310303	0.44313
0.310547	2.67247		0.310547	1.833		1272	0.771709		0.310547	0.408574
0.310791	2.9104		0.310791	1.99826		1273	0.0846649		0.310791	0.357983
0.311035	3.72188		0.311035	2.55806		1274	0.0354936		0.311035	0.291993
0.311279	-0.491395		0.311279	-0.338087		1275	1.06344		0.311279	0.211781
0.311523	6.50681		0.311523	4.4814		1276	0.686758		0.311523	0.119029
0.311768	1.7602		0.311768	1.21354		1277	0.25025		0.311768	0.0158768
0.312012	-2.48199		0.312012	-1.71293		1278	0.599217		0.312012	-0.0951498
0.312256	1.85932		0.312256	1.28452		1279	1.01136		0.312256	-0.211214
0.3125	-1.92582		0.3125	-1.33182		1280	3.16799		0.3125	-0.32926
0.312744	3.00581		0.312744	2.08084		1281	3.67643		0.312744	-0.446113
0.312988	-4.02847		0.312988	-2.79165		1282	3.07337		0.312988	-0.558579
0.313232	1.11313		0.313232	0.772163		1283	11.8835		0.313232	-0.66355
0.313477	0.386382		0.313477	0.268302		1284	10.0951		0.313477	-0.758103
0.313721	-4.73619		0.313721	-3.29213		1285	2.48648		0.313721	-0.839597
0.313965	-1.8769		0.313965	-1.30596		1286	0.358597		0.313965	-0.90576
0.314209	-2.90489		0.314209	-2.02329		1287	0.021332		0.314209	-0.95476
0.314453	-2.6037		0.314453	-1.81534		1288	0.801459		0.314453	-0.985266
0.314697	-4.44643		0.314697	-3.10327		1289	1.22784		0.314697	-0.996491
0.314941	-7.16262		0.314941	-5.00399		1290	4.46453		0.314941	-0.988216
0.315186	-2.45169		0.315186	-1.71454		1291	3.92705		0.315186	-0.9608
0.31543	-2.10318		0.31543	-1.4723		1292	1.99735		0.31543	-0.915164
0.315674	-3.05273		0.315674	-2.13916		1293	0.731817		0.315674	-0.852759
0.315918	-4.66675		0.315918	-3.27344		1294	5.4358		0.315918	-0.775521
0.316162	3.54018		0.316162	2.48571		1295	13.8932		0.316162	-0.685806
0.316406	-3.32651		0.316406	-2.33801		1296	7.35202		0.316406	-0.58631
0.31665	-1.28759		0.31665	-0.905878		1297	2.19482		0.31665	-0.479979
0.316895	5.89325		0.316895	4.15028		1298	2.91365		0.316895	-0.369916
0.317139	-2.71101		0.317139	-1.91111		1299	0.899486		0.317139	-0.259276
0.317383	-0.729598		0.317383	-0.514836		1300	3.57901		0.317383	-0.151163
0.317627	-1.8053		0.317627	-1.27516		1301	3.77204		0.317627	-0.0485297
0.317871	-2.72183		0.317871	-1.92445		1302	1.66297		0.317871	0.045919
0.318115	1.61394		0.318115	1.14225		1303	2.5151		0.318115	0.129812
0.318359	0.796325		0.318359	0.564146		1304	0.618052		0.318359	0.201189
0.318604	-1.0222		0.318604	-0.724878		1305	0.809573		0.318604	0.258559
0.318848	0.83622		0.318848	0.593574		1306	2.73701		0.318848	0.300947
0.319092	0.921743		0.319092	0.654923		1307	5.18658		0.319092	0.327921
0.319336	-0.364567		0.319336	-0.259288		1308	8.9744		0.319336	0.339602
0.31958	1.55721		0.31958	1.1086		1309	5.86574		0.31958	0.33665
0.319824	-1.07528		0.319824	-0.766257		1310	0.15727		0.319824	0.32024
0.320068	-2.00104		0.320068	-1.42735		1311	0.395258		0.320068	0.292013
0.320312	1.38878		0.320312	0.991591		1312	0.0365374		0.320312	0.254016
0.320557	0.590974		0.320557	0.422365		1313	1.29952		0.320557	0.208624
0.320801	1.01861		0.320801	0.728701		1314	1.64776		0.320801	0.158458
0.321045	1.26662		0.321045	0.906997		1315	0.0626091		0.321045	0.106282
0.321289	-0.994432		0.321289	-0.712778		1316	0.921356		0.321289	0.0549132
0.321533	-3.56414		0.321533	-2.55713		1317	0.484672		0.321533	0.00711275
0.321777	-0.477449		0.321777	-0.342881		1318	0.50003		0.321777	-0.0345098
0.322021	-2.51172		0.322021	-1.80553		1319	1.45479		0.322021	-0.0675914
0.322266	1.48083		0.322266	1.0655		1320	3.10305		0.322266	-0.0901009
0.32251	1.50785		0.32251	1.08598		1321	5.28186		0.32251	-0.100413
0.322754	-2.1726		0.322754	-1.56624		1322	7.38786		0.322754	-0.0973696
0.322998	0.0922415		0.322998	0.0665611		1323	4.67486		0.322998	-0.0803204
0.323242	1.2393		0.323242	0.895124		1324	4.71795		0.323242	-0.0491525
0.323486	-4.01417		0.323486	-2.90212		1325	5.6672		0.323486	-0.00429716
0.32373	1.81594		0.32373	1.31412		1326	5.26704		0.32373	0.0532814
0.323975	0.827233		0.323975	0.5992		1327	0.389448		0.323975	0.122115
0.324219	0.563724		0.324219	0.408716		1328	3.23869		0.324219	0.200279
0.324463	4.60433		0.324463	3.34142		1329	1.37859		0.324463	0.285452
0.324707	0.9542		0.324707	0.693128		1330	3.01605		0.324707	0.374999
0.324951	2.44725		0.324951	1.77935		1331	15.5659		0.324951	0.466051
0.325195	0.707059		0.325195	0.514572		1332	7.34197		0.325195	0.555606
0.325439	3.35587		0.325439	2.44457		1333	3.39821		0.325439	0.64063
0.325684	5.70273		0.325684	4.15803		1334	1.15468		0.325684	0.718156
0.325928	0.783748		0.325928	0.571988		1335	1.9725		0.325928	0.78539
0.326172	3.00714		0.326172	2.19669		1336	1.24788		0.326172	0.8398
0.326416	4.90816		0.326416	3.58871		1337	3.90736		0.326416	0.879211
0.32666	6.54945		0.32666	4.79323		1338	4.90824		0.32666	0.901872
0.326904	3.10247		0.326904	2.27266		1339	6.5844		0.326904	0.906525
0.327148	3.21754		0.327148	2.35913		1340	3.63722		0.327148	0.892445
0.327393	5.38491		0.327393	3.95192		1341	4.56394		0.327393	0.859471
0.327637	0.35723		0.327637	0.262409		1342	0.175663		0.327637	0.808014
0.327881	2.81926		0.327881	2.07284		1343	0.448967		0.327881	0.739048
0.328125	0.521487		0.328125	0.383773		1344	0.713379		0.328125	0.65408
0.328369	2.58593		0.328369	1.90478		1345	0.626355		0.328369	0.555106
0.328613	-0.174068		0.328613	-0.128336		1346	0.431103		0.328613	0.444546
0.328857	-4.41712		0.328857	-3.2596		1347	2.45757		0.328857	0.325172
0.329102	0.979546		0.329102	0.723513		1348	0.388273		0.329102	0.200015
0.329346	-0.662033		0.329346	-0.489438		1349	0.96287		0.329346	0.0722712
0.32959	1.43995		0.32959	1.06552		1350	1.05637		0.32959	-0.0547996
0.329834	-1.40623		0.329834	-1.04151		1351	0.788412		0.329834	-0.177979
0.330078	-2.32589		0.330078	-1.72422		1352	1.36378		0.330078	-0.294192
0.330322	0.944598		0.330322	0.700878		1353	0.502106		0.330322	-0.400605
0.330566	0.927516		0.330566	0.688826		1354	1.67494		0.330566	-0.494714
0.330811	-0.872357		0.330811	-0.648446		1355	1.20733		0.330811	-0.574424
0.331055	1.40655		0.331055	1.04647		1356	2.7384		0.331055	-0.638113
0.331299	-0.327163		0.331299	-0.243627		1357	0.0779464		0.331299	-0.68468
0.331543	2.17674		0.331543	1.6224		1358	4.112		0.331543	-0.713577
0.331787	-0.601388		0.331787	-0.448638		1359	0.140032		0.331787	-0.724819
0.332031	4.22641		0.332031	3.15574		1360	2.62944		0.332031	-0.718984
0.332275	-0.241217		0.332275	-0.18027		1361	0.501444		0.332275	-0.697178
0.33252	-1.62337		0.33252	-1.21428		1362	1.9961		0.33252	-0.661001
0.332764	-2.84435		0.332764	-2.12948		1363	1.29879		0.332764	-0.612485
0.333008	-3.99467		0.333008	-2.99334		1364	2.96636		0.333008	-0.554017
0.333252	2.54846		0.333252	1.91134		1365	5.43092		0.333252	-0.488261
0.333496	5.06983		0.333496	3.80574		1366	3.40225		0.333496	-0.418057
0.33374	-0.182124		0.33374	-0.136835		1367	0.942105		0.33374	-0.346325
0.333984	-0.708237		0.333984	-0.532587		1368	2.56344		0.333984	-0.275965
0.334229	1.17455		0.334229	0.884025		1369	2.29564		0.334229	-0.20975
0.334473	-0.18049		0.334473	-0.135966		1370	0.68181		0.334473	-0.150237
0.334717	-0.234895		0.334717	-0.177105		1371	0.443305		0.334717	-0.0996737
0.334961	0.768269		0.334961	0.579764		1372	4.30815		0.334961	-0.059923
0.335205	-1.05956		0.335205	-0.800284		1373	3.46417		0.335205	-0.0323995
0.335449	-3.602		0.335449	-2.72295		1374	3.05408		0.335449	-0.0180209
0.335693	-0.596609		0.335693	-0.451403		1375	0.610999		0.335693	-0.0171769
0.335938	3.42667		0.335938	2.59492		1376	0.0518159		0.335938	-0.0297166
0.336182	-0.591304		0.336182	-0.448167		1377	0.727645		0.336182	-0.054955
0.336426	-4.1684		0.336426	-3.16209		1378	0.939285		0.336426	-0.0916971
0.33667	-3.07679		0.33667	-2.33603		1379	1.77013		0.33667	-0.138281
0.336914	1.04643		0.336914	0.795178		1380	0.839595		0.336914	-0.192636
0.337158	-1.86708		0.337158	-1.42001		1381	2.84089		0.337158	-0.252356
0.337402	-4.92994		0.337402	-3.75271		1382	4.54958		0.337402	-0.314783
0.337646	-2.05312		0.337646	-1.5642		1383	6.86226		0.337646	-0.377102
0.337891	-0.370086		0.337891	-0.282197		1384	5.24936		0.337891	-0.436441
0.338135	-6.67752		0.338135	-5.09607		1385	2.73657		0.338135	-0.489968
0.338379	1.33337		0.338379	1.01845		1386	1.10433		0.338379	-0.534998
0.338623	-2.32911		0.338623	-1.78054		1387	0.369678		0.338623	-0.569084
0.338867	-6.91347		0.338867	-5.28965		1388	5.00538		0.338867	-0.590108
0.339111	0.531466		0.339111	0.406982		1389	6.81971		0.339111	-0.596356
0.339355	-0.148929		0.339355	-0.114142		1390	0.93876		0.339355	-0.586584
0.3396	-5.29187		0.3396	-4.05924		1391	1.13361		0.3396	-0.560065
0.339844	0.717491		0.339844	0.550831		1392	0.530899		0.339844	-0.516617
0.340088	-2.36068		0.340088	-1.81387		1393	2.85158		0.340088	-0.456623
0.340332	-1.37179		0.340332	-1.05492		1394	9.76144		0.340332	-0.381016
0.340576	2.50747		0.340576	1.9299		1395	4.76662		0.340576	-0.291259
0.34082	-2.4291		0.34082	-1.87115		1396	2.46154		0.34082	-0.1893
0.341064	1.67302		0.341064	1.28982		1397	3.58327		0.341064	-0.0775144
0.341309	2.70098		0.341309	2.08406		1398	2.52512		0.341309	0.041371
0.341553	0.998495		0.341553	0.771076		1399	0.577015		0.341553	0.164363
0.341797	-0.730478		0.341797	-0.564573		1400	0.267567		0.341797	0.288298
0.342041	5.60767		0.342041	4.33767		1401	1.65167		0.342041	0.409941
0.342285	1.79643		0.342285	1.39074		1402	2.1573		0.342285	0.526092
0.342529	-1.85757		0.342529	-1.43926		1403	7.47956		0.342529	0.633686
0.342773	-1.9699		0.342773	-1.52755		1404	6.31595		0.342773	0.729895
0.343018	-4.41721		0.343018	-3.42815		1405	2.11253		0.343018	0.812214
0.343262	-2.81194		0.343262	-2.18411		1406	1.43336		0.343262	0.878546
0.343506	-0.198818		0.343506	-0.154554		1407	0.16028		0.343506	0.927266
0.34375	3.66799		0.34375	2.85371		1408	0.0938508		0.34375	0.957273
0.343994	1.4541		0.343994	1.13222		1409	0.140216		0.343994	0.968026
0.344238	2.88594		0.344238	2.24895		1410	1.61189		0.344238	0.959555
0.344482	6.05605		0.344482	4.7232		1411	0.181166		0.344482	0.932461
0.344727	1.05695		0.344727	0.824999		1412	1.36426		0.344727	0.887894
0.344971	2.41591		0.344971	1.88727		1413	2.05922		0.344971	0.827511
0.345215	0.549979		0.345215	0.429983		1414	0.345642		0.345215	0.75342
0.345459	2.46182		0.345459	1.92626		1415	1.45999		0.345459	0.668109
0.345703	1.3055		0.345703	1.02232		1416	3.45599		0.345703	0.574362
0.345947	2.93506		0.345947	2.30025		1417	4.14333		0.345947	0.475163
0.346191	2.88478		0.346191	2.26267		1418	0.284133		0.346191	0.373598
0.346436	-1.18085		0.346436	-0.926944		1419	0.299922		0.346436	0.272756
0.34668	-2.14168		0.34668	-1.68253		1420	3.5106		0.34668	0.175619
0.346924	-1.6975		0.346924	-1.33464		1421	4.2788		0.346924	0.0849709
0.347168	5.84954		0.347168	4.60281		1422	1.43249		0.347168	0.00330071
0.347412	1.82775		0.347412	1.43934		1423	0.332793		0.347412	-0.0672739
0.347656	5.62943		0.347656	4.43667		1424	0.629119		0.347656	-0.125077
0.3479	-4.16146		0.3479	-3.28234		1425	1.14958		0.3479	-0.168924
0.348145	-1.16032		0.348145	-0.915925		1426	5.17259		0.348145	-0.198162
0.348389	3.30348		0.348389	2.60975		1427	0.823313		0.348389	-0.212682
0.348633	-4.78925		0.348633	-3.7865		1428	2.97237		0.348633	-0.212921
0.348877	1.01288		0.348877	0.80144		1429	1.43499		0.348877	-0.199837
0.349121	-0.204086		0.349121	-0.16161		1430	0.126025		0.349121	-0.174879
0.349365	-2.00654		0.349365	-1.59017		1431	0.176001		0.349365	-0.139924
0.349609	0.299054		0.349609	0.237184		1432	1.97538		0.349609	-0.097211
0.349854	2.97288		0.349854	2.35968		1433	3.09212		0.349854	-0.0492604
0.350098	1.46165		0.350098	1.16107		1434	8.18063		0.350098	0.00121984
0.350342	-0.709583		0.350342	-0.564103		1435	6.58861		0.350342	0.0514312
0.350586	1.14585		0.350586	0.911633		1436	1.32321		0.350586	0.0985854
0.35083	3.25395		0.35083	2.59085		1437	0.34076		0.35083	0.140005
0.351074	0.438698		0.351074	0.349569		1438	1.65745		0.351074	0.173221
0.351318	3.01972		0.351318	2.40807		1439	1.00906		0.351318	0.196062
